restaurant_id,name,location,rest_type,cuisines,rating,votes,cost,online_order,book_table,service_type,city
R3631,Thalis Of India,whitefield,delivery,"south indian, north indian, beverages",3.3,18,500,1,0,Delivery,Brookefield
R3632,Crazy Crush - Juices & Desserts Cafe,whitefield,beverage shop,"beverages, ice cream, fast food",3.4,9,300,1,0,Delivery,Brookefield
R3633,Odisha Kitchen,marathahalli,quick bites,"oriya, north indian, chinese",3.1,95,500,1,0,Delivery,Brookefield
R3634,Rolls & Bowls,brookefield,quick bites,"rolls, chinese",4.4,143,250,1,0,Delivery,Brookefield
R3635,Not Just Waffles,brookefield,dessert parlor,"desserts, ice cream",4.1,120,400,1,0,Delivery,Brookefield
R3636,Swadist Restaurant,marathahalli,quick bites,"oriya, chinese, north indian",3.6,53,300,1,0,Delivery,Brookefield
R3637,Sri Lakshmi Vaibhav,whitefield,casual dining,"south indian, north indian, chinese",4.0,156,500,1,0,Delivery,Brookefield
R3638,King Of Spices,whitefield,casual dining,"south indian, north indian, chinese, biryani, beverages",3.7,25,500,1,0,Delivery,Brookefield
R3639,Wangs Kitchen,marathahalli,casual dining,chinese,3.0,382,1000,1,0,Delivery,Brookefield
R3640,Sri Jayadurga Biryani,marathahalli,"takeaway, delivery",biryani,3.7,38,300,1,0,Delivery,Brookefield
R3641,Brooks 37,brookefield,"casual dining, bar","north indian, continental, asian, pizza",4.1,237,1000,1,1,Delivery,Brookefield
R3642,Meena's Kitchen,marathahalli,delivery,"continental, north indian, mexican",3.5,10,400,1,0,Delivery,Brookefield
R3643,The Deli - The Den Bengaluru,"itpl main road, whitefield",bakery,"bakery, desserts",3.7,23,600,1,0,Delivery,Brookefield
R3644,The North and South Restaurant,whitefield,"takeaway, delivery","north indian, chinese, south indian",3.2,15,400,1,0,Delivery,Brookefield
R3645,Biryani@Bangalore,marathahalli,"takeaway, delivery","biryani, chinese, south indian",2.9,86,300,0,0,Delivery,Brookefield
R3646,Biryani Pot,marathahalli,"takeaway, delivery",biryani,3.2,10,500,0,0,Delivery,Brookefield
R3647,Late Night,marathahalli,unknown,"north indian, chinese",3.0,17,500,0,0,Delivery,Brookefield
R3648,Owl's Kitchen,marathahalli,unknown,"north indian, chinese",2.7,100,500,0,0,Delivery,Brookefield
R3649,Utopia,marathahalli,casual dining,"north indian, chinese",2.8,59,550,0,0,Delivery,Brookefield
R3650,Wok Steam & Grills,marathahalli,"takeaway, delivery",asian,3.7,41,400,1,0,Delivery,Brookefield
R3651,Nitehunger,marathahalli,"takeaway, delivery","north indian, chinese",2.6,119,500,1,0,Delivery,Brookefield
R3652,Happy Endings,"itpl main road, whitefield","bakery, dessert parlor","bakery, desserts",4.1,180,300,1,0,Delivery,Brookefield
R3653,Lassi Corner,brookefield,beverage shop,"beverages, desserts",3.6,23,150,1,0,Desserts,Brookefield
R3654,Chef Baker's,brookefield,bakery,bakery,4.0,544,450,1,0,Desserts,Brookefield
R3655,Cake Dilim,brookefield,bakery,bakery,3.6,67,400,1,0,Desserts,Brookefield
R3656,Gelato Italiano,brookefield,dessert parlor,"ice cream, bakery, desserts",3.4,5,200,1,0,Desserts,Brookefield
R3657,Creamy Zone,brookefield,dessert parlor,"ice cream, juices",3.2,4,100,0,0,Desserts,Brookefield
R3658,Warm Oven,brookefield,bakery,"bakery, desserts",3.4,12,500,1,0,Desserts,Brookefield
R3659,Chez Mariannick,whitefield,casual dining,"french, pizza, bakery",4.1,395,1000,0,0,Desserts,Brookefield
R3660,Little Black Choux,whitefield,bakery,bakery,4.0,35,250,0,0,Desserts,Brookefield
R3661,Mojo Bites,whitefield,quick bites,fast food,3.9,23,250,0,0,Desserts,Brookefield
R3662,Kartik's Mithai Shoppe,marathahalli,"quick bites, sweet shop","mithai, street food",3.5,22,150,0,0,Desserts,Brookefield
R3663,The 3 Musketeers,whitefield,dessert parlor,"ice cream, desserts",3.2,5,200,0,0,Desserts,Brookefield
R3664,KC Das - Sweet Sensation,whitefield,"sweet shop, quick bites","mithai, street food",2.9,31,200,0,0,Desserts,Brookefield
R3665,Daily Bread,marathahalli,"bakery, quick bites","bakery, fast food, italian",3.6,18,600,0,0,Desserts,Brookefield
R3666,Ice Stone Creamery,whitefield,"food court, dessert parlor","desserts, ice cream",3.4,5,400,0,0,Desserts,Brookefield
R3667,Kitchen Aroma,whitefield,takeaway,desserts,3.4,7,400,0,0,Desserts,Brookefield
R3668,Gilly's Restobar,brookefield,"pub, casual dining","continental, finger food, north indian, chinese",4.4,1700,1200,0,1,Dine-out,Brookefield
R3669,Chulha Chauki Da Dhaba,brookefield,casual dining,north indian,4.1,2143,800,1,0,Dine-out,Brookefield
R3670,Chai Point,brookefield,"beverage shop, quick bites","tea, beverages, fast food",3.9,130,250,1,0,Dine-out,Brookefield
R3671,Chef in,brookefield,casual dining,"biryani, north indian, chinese",3.6,199,500,0,0,Dine-out,Brookefield
R3672,The Crunch,brookefield,beverage shop,beverages,3.3,6,300,0,0,Dine-out,Brookefield
R3673,Taco Bell,brookefield,quick bites,"mexican, american, fast food",4.0,777,600,1,0,Dine-out,Brookefield
R3674,Sai Foods,brookefield,quick bites,north indian,4.1,143,200,1,0,Dine-out,Brookefield
R3675,Five Star Chicken,brookefield,quick bites,"fast food, burger",3.7,193,200,1,0,Dine-out,Brookefield
R3676,Donne Biryani Mane,brookefield,quick bites,biryani,3.5,13,250,0,0,Dine-out,Brookefield
R3677,KFC,brookefield,quick bites,"burger, fast food",3.1,420,450,1,0,Dine-out,Brookefield
R3678,Mayura Sagar,brookefield,quick bites,"chinese, north indian, south indian",3.6,194,250,0,0,Dine-out,Brookefield
R3679,Just Parathas,brookefield,quick bites,north indian,3.4,5,250,0,0,Dine-out,Brookefield
R3680,Chakh Le India,brookefield,quick bites,"north indian, chinese, rolls",3.3,229,300,1,0,Dine-out,Brookefield
R3681,Mayura Grand,brookefield,quick bites,"north indian, south indian, chinese",3.9,91,350,0,0,Dine-out,Brookefield
R3682,Shreya Ranna Ghar,brookefield,quick bites,"bengali, north indian",3.3,6,350,0,0,Dine-out,Brookefield
R3683,Treat,brookefield,food court,north indian,3.8,54,500,0,0,Dine-out,Brookefield
R3684,Sri Fast Food,brookefield,quick bites,"chinese, biryani",3.1,5,200,0,0,Dine-out,Brookefield
R3685,WOW! Momo,brookefield,food court,"chinese, momos",3.8,22,400,0,0,Dine-out,Brookefield
R3686,Subway,brookefield,quick bites,"salad, fast food",3.8,159,600,1,0,Dine-out,Brookefield
R3687,Biergarten,whitefield,"microbrewery, pub","continental, european, bbq, chinese, asian",4.7,6865,2400,0,1,Dine-out,Brookefield
R3688,Windmills Craftworks,whitefield,"microbrewery, pub","american, north indian, salad",4.6,5890,2500,0,0,Dine-out,Brookefield
R3689,Oota Bangalore,whitefield,casual dining,south indian,4.6,463,1700,0,0,Dine-out,Brookefield
R3690,Uno Chicago Bar & Grill,whitefield,"casual dining, bar",american,4.2,103,1300,0,1,Dine-out,Brookefield
R3691,Hyderabad Chefs,whitefield,casual dining,"hyderabadi, andhra, north indian, chinese, south indian",4.0,268,800,1,0,Dine-out,Brookefield
R3692,Beijing Bites,whitefield,casual dining,"chinese, thai",4.0,499,850,1,0,Dine-out,Brookefield
R3693,Amber Rush by The Pool,marathahalli,"bar, casual dining","north indian, chinese, continental",3.9,140,1500,0,0,Dine-out,Brookefield
R3694,Pablo's Gastrobar,whitefield,bar,"finger food, american, asian, italian",4.1,1073,1450,0,0,Dine-out,Brookefield
R3695,Alto Vino - Bengaluru Marriott Hotel Whitefield,whitefield,fine dining,"italian, salad",4.3,263,3000,0,1,Dine-out,Brookefield
R3696,A2B - Adyar Ananda Bhavan,marathahalli,casual dining,"south indian, fast food, street food",2.7,596,400,1,0,Dine-out,Brookefield
R3697,Chaat Junction,whitefield,quick bites,"street food, north indian, fast food",3.6,12,200,0,0,Dine-out,Brookefield
R3698,Miro Bar - Miraya Hotel & Residences,whitefield,lounge,"north indian, chinese, thai, asian",3.8,26,2000,0,0,Dine-out,Brookefield
R3699,Delhi Walle,whitefield,quick bites,"north indian, street food",3.7,116,300,0,0,Dine-out,Brookefield
R3700,Slounge - Lemon Tree Hotel,whitefield,lounge,finger food,3.9,21,1500,0,0,Dine-out,Brookefield
R3701,Checkered Bar - MGM Mark,whitefield,lounge,"north indian, continental, chinese",3.6,19,1300,0,0,Dine-out,Brookefield
R3702,Whitefield Bar and Grill - Bengaluru Marriott Hotel...,whitefield,fine dining,"continental, burger, bbq",4.2,74,3000,0,1,Dine-out,Brookefield
R3703,Faasos,marathahalli,quick bites,"north indian, biryani, fast food",3.8,632,500,1,0,Dine-out,Brookefield
R3704,Chaai Resto,marathahalli,"beverage shop, quick bites","tea, beverages, fast food",3.4,4,250,1,0,Dine-out,Brookefield
R3705,Pizza Hut,marathahalli,quick bites,pizza,2.2,310,750,1,0,Dine-out,Brookefield
R3706,Sri Lakshmi Vaibhav,marathahalli,quick bites,"south indian, north indian, chinese",3.7,14,500,1,0,Dine-out,Brookefield
R3707,Rolls On Wheels,marathahalli,quick bites,"fast food, rolls, momos",3.6,255,200,0,0,Dine-out,Brookefield
R3708,Mayura Vybhava,whitefield,quick bites,"south indian, north indian, chinese, street food",3.2,11,250,0,0,Dine-out,Brookefield
R3709,Nellore Mess & Tiffens,whitefield,mess,"south indian, andhra",3.5,16,200,0,0,Dine-out,Brookefield
R3710,Thalassery Restaurant,marathahalli,quick bites,"kerala, biryani, south indian, north indian, chinese, arabian, beverages",3.1,509,500,1,0,Dine-out,Brookefield
R3711,Chill,whitefield,casual dining,"north indian, chinese, continental",3.8,42,800,0,0,Dine-out,Brookefield
R3712,Unlock - The Restobar - Keys Hotel,whitefield,lounge,finger food,3.7,32,2000,0,0,Dine-out,Brookefield
R3713,Bharatkhana,marathahalli,casual dining,"north indian, bengali",3.4,6,400,0,0,Dine-out,Brookefield
R3714,S.M.S.Evening Fast Food,whitefield,quick bites,"biryani, chinese",3.4,10,150,0,0,Dine-out,Brookefield
R3715,Samosa Singh,"varthur main road, whitefield",quick bites,"north indian, mithai",3.2,5,250,1,0,Dine-out,Brookefield
R3716,Starnese,whitefield,casual dining,"north indian, chinese, south indian",3.4,6,800,0,0,Dine-out,Brookefield
R3717,Basaveshwara Kanawali,whitefield,quick bites,south indian,3.5,13,250,0,0,Dine-out,Brookefield
R3718,Covai Cafe,whitefield,quick bites,south indian,3.6,17,200,0,0,Dine-out,Brookefield
R3719,Trinity Club Lounge,whitefield,lounge,finger food,3.5,20,1500,0,0,Dine-out,Brookefield
R3720,Red Chillies Restaurant,marathahalli,quick bites,"south indian, chinese",2.9,18,150,0,0,Dine-out,Brookefield
R3721,Udupi Grand,whitefield,quick bites,"south indian, north indian, chinese",2.9,199,450,0,0,Dine-out,Brookefield
R3722,Breakfast House,"itpl main road, whitefield",quick bites,"south indian, north indian",3.6,49,300,0,0,Dine-out,Brookefield
R3723,Kolkata Roll House,marathahalli,quick bites,"fast food, rolls",3.3,6,200,0,0,Dine-out,Brookefield
R3724,Biryani & Kabab,whitefield,quick bites,biryani,3.2,4,150,0,0,Dine-out,Brookefield
R3725,Pani Puri,marathahalli,quick bites,street food,3.1,8,100,0,0,Dine-out,Brookefield
R3726,The Grilled & Fried,marathahalli,quick bites,fast food,3.3,44,300,1,0,Dine-out,Brookefield
R3727,AB's - Absolute Barbecues,btm,casual dining,"european, mediterranean, north indian, bbq",4.9,6375,1600,0,1,Buffet,BTM
R3728,The Globe Grub,btm,casual dining,"continental, north indian, asian, italian",4.4,201,1300,0,1,Buffet,BTM
R3729,"3B's - Buddies, Bar & Barbecues",btm,"casual dining, bar","north indian, mediterranean, european, bbq",4.4,1149,1100,0,1,Buffet,BTM
R3730,Savoury Restaurant,btm,casual dining,"arabian, north indian, chinese, fast food",3.9,420,800,1,0,Buffet,BTM
R3731,Tangerine - Davanam Sarovar Portico Suites,koramangala 2nd block,casual dining,"continental, italian, north indian, asian, bakery, chinese, european, japanese",4.0,0,1100,1,1,Buffet,BTM
R3732,The Black Pearl,koramangala 5th block,"casual dining, bar","north indian, european, mediterranean",4.7,10413,1400,0,1,Buffet,BTM
R3733,XOOX Brewmill,koramangala 5th block,"microbrewery, casual dining","modern indian, european, asian",4.4,1533,2000,0,1,Buffet,BTM
R3734,Buff Buffet Buff,koramangala 5th block,"casual dining, bar","north indian, chinese, continental, thai, salad",4.5,3125,1500,1,1,Buffet,BTM
R3735,Boho,koramangala 5th block,casual dining,"continental, asian, american, north indian, desserts",4.2,1721,1200,0,1,Buffet,BTM
R3736,Sultans of Spice,koramangala 5th block,casual dining,"north indian, mughlai, salad",4.5,3458,1300,1,1,Buffet,BTM
R3737,Asia Kitchen By Mainland China,koramangala 5th block,"casual dining, bar","asian, chinese, thai, momos",4.9,2178,1500,1,1,Buffet,BTM
R3738,Bonsouth,koramangala 5th block,casual dining,"chettinad, andhra, kerala",4.2,2616,1300,1,1,Buffet,BTM
R3739,Village - The Soul of India,jp nagar,casual dining,"rajasthani, gujarati, north indian, south indian",4.1,2456,1000,0,1,Buffet,BTM
R3740,Punjab Bistro,koramangala 7th block,"casual dining, bar",north indian,4.4,455,1500,1,1,Buffet,BTM
R3741,Toscano,koramangala 7th block,casual dining,"italian, salad",4.5,710,1500,1,1,Buffet,BTM
R3742,By The Blue - Grand Mercure,koramangala 3rd block,casual dining,"north indian, mughlai",4.1,782,1500,0,1,Buffet,BTM
R3743,Salt - Indian Restaurant Bar & Grill,koramangala 7th block,casual dining,"north indian, mughlai, biryani",4.4,677,1500,1,1,Buffet,BTM
R3744,Oye Amritsar,koramangala 6th block,casual dining,north indian,4.0,1851,600,1,1,Buffet,BTM
R3745,Hunan,koramangala 5th block,casual dining,"chinese, thai, momos",4.3,2241,1100,0,1,Buffet,BTM
R3746,Empire Restaurant,koramangala 5th block,casual dining,"north indian, mughlai, south indian, chinese",4.1,6875,750,1,0,Buffet,BTM
R3747,Naati Manae,koramangala 5th block,casual dining,"north indian, south indian, chinese, biryani",3.9,484,700,1,1,Buffet,BTM
R3748,Over The Top Terrace Lounge,koramangala 5th block,lounge,"continental, north indian",3.9,1388,1400,0,1,Buffet,BTM
R3749,Saara's Cafe - SS Lumina Hotel,koramangala 7th block,casual dining,"north indian, south indian, chinese, arabian",4.2,117,800,0,1,Buffet,BTM
R3750,Saara's Grill n Spice - SS Lumina Hotel,koramangala 7th block,casual dining,"north indian, arabian, beverages",4.3,104,1000,0,1,Buffet,BTM
R3751,Nouvelle Garden,jp nagar,casual dining,"north indian, continental, italian",3.7,202,900,0,0,Buffet,BTM
R3752,12th Main - Grand Mercure,koramangala 3rd block,fine dining,"european, asian",4.1,353,2000,0,1,Buffet,BTM
R3753,Embers - Nandhana Grand Hotel,koramangala 6th block,casual dining,"north indian, south indian, thai, chinese, continental",3.8,38,900,0,0,Buffet,BTM
R3754,Shri Madhuram,hsr,casual dining,"south indian, north indian",3.9,371,400,0,0,Buffet,BTM
R3755,Urban Spoon Buffet Restaurant,koramangala 5th block,casual dining,"north indian, chinese",3.5,32,1000,0,1,Buffet,BTM
R3756,China Down Town,koramangala 4th block,casual dining,chinese,3.5,5,800,1,0,Buffet,BTM
R3757,Cafe Fattoush,btm,cafe,"cafe, lebanese",3.8,24,700,1,0,Cafes,BTM
R3758,Hang10 Resto N Cafe,btm,cafe,"cafe, north indian, chinese",3.8,100,700,1,0,Cafes,BTM
R3759,Cafe Coffee Day,btm,cafe,"cafe, fast food",3.4,43,900,1,0,Cafes,BTM
R3760,Cafe Orio,btm,cafe,"cafe, fast food",4.0,147,400,0,0,Cafes,BTM
R3761,De Street Cafe,btm,cafe,cafe,3.6,61,500,0,0,Cafes,BTM
R3762,Cafe Hush,btm,cafe,"cafe, fast food",3.6,22,500,0,0,Cafes,BTM
R3763,Granos De Cafe,btm,cafe,"cafe, beverages",3.7,31,500,0,0,Cafes,BTM
R3764,Biggies Burger 'n' More,btm,"cafe, quick bites","cafe, burger, beverages",3.8,208,650,1,0,Cafes,BTM
R3765,The 90s Hash House,btm,cafe,cafe,3.8,63,500,0,0,Cafes,BTM
R3766,Fabindia Cafe,koramangala 2nd block,cafe,"cafe, street food",4.2,221,200,0,0,Cafes,BTM
R3767,The Yogisthaan Cafe,koramangala 2nd block,cafe,"cafe, healthy food, salad, beverages",4.1,60,600,1,0,Cafes,BTM
R3768,Truffles,koramangala 5th block,"cafe, casual dining","cafe, american, burger, steak",4.7,14654,900,0,0,Cafes,BTM
R3769,Dyu Art Cafe,koramangala 5th block,cafe,"cafe, italian, fast food",4.5,3826,800,0,0,Cafes,BTM
R3770,Om Made Cafe,koramangala 5th block,cafe,"cafe, continental, european, juices",4.0,2729,1300,0,0,Cafes,BTM
R3771,Sixth Avenue Cafe And Patisserie,koramangala 5th block,"cafe, dessert parlor","cafe, italian, desserts",4.4,159,600,0,0,Cafes,BTM
R3772,A Hole Lotta Love Cafe,koramangala 5th block,cafe,"cafe, american, burger, sandwich, beverages",4.4,2859,600,1,0,Cafes,BTM
R3773,Hungry Hippie,koramangala 5th block,cafe,"cafe, continental, italian, burger",4.3,1463,800,0,1,Cafes,BTM
R3774,Dice N Dine,koramangala 5th block,"casual dining, cafe","continental, cafe, italian, fast food, steak",4.3,1800,900,1,1,Cafes,BTM
R3775,Stoner,koramangala 5th block,"dessert parlor, cafe","ice cream, cafe, pizza, burger, desserts, beverages",4.5,2594,500,1,0,Cafes,BTM
R3776,Nuts Over Salads Cafe,koramangala 5th block,cafe,"cafe, salad",4.4,197,800,1,1,Cafes,BTM
R3777,YORK St.,koramangala 5th block,cafe,"cafe, european, continental",4.4,939,900,1,0,Cafes,BTM
R3778,Roundup Cafe,koramangala 5th block,cafe,"cafe, continental, beverages",4.2,468,800,1,1,Cafes,BTM
R3779,Lot Like Crepes,koramangala 7th block,"cafe, dessert parlor","cafe, desserts, continental",4.7,1022,550,1,0,Cafes,BTM
R3780,Enerjuvate Studio & Cafe,koramangala 4th block,cafe,"cafe, continental, healthy food, sandwich, pizza, desserts, beverages",4.4,464,800,0,1,Cafes,BTM
R3781,Market Table,koramangala 5th block,cafe,"cafe, continental, mediterranean, beverages",4.5,546,900,0,1,Cafes,BTM
R3782,Cafe Graffiters,koramangala 5th block,cafe,"cafe, continental, beverages",3.8,22,600,1,0,Cafes,BTM
R3783,Mr. Beans - Home Cafe,koramangala 3rd block,cafe,"cafe, continental, italian",4.2,2709,1000,1,1,Cafes,BTM
R3784,154 Breakfast Club,koramangala 3rd block,cafe,"cafe, continental",4.0,1509,900,1,1,Cafes,BTM
R3785,99 Pancakes,koramangala 5th block,"dessert parlor, cafe","desserts, cafe",4.5,334,500,1,0,Cafes,BTM
R3786,Starbucks,koramangala 7th block,cafe,"cafe, desserts",4.2,1355,700,0,0,Cafes,BTM
R3787,Cafe D'hide,koramangala 5th block,cafe,"cafe, american, continental, italian",4.2,869,600,1,1,Cafes,BTM
R3788,Cafe Medley,koramangala 5th block,cafe,"cafe, continental, burger",4.2,1059,800,1,0,Cafes,BTM
R3789,Fresh Pressery Cafe,koramangala 5th block,cafe,"cafe, healthy food, salad, beverages, desserts",4.1,137,1200,1,0,Cafes,BTM
R3790,The Vacationer's Cafe,koramangala 7th block,cafe,"cafe, continental, mexican",4.1,306,600,1,0,Cafes,BTM
R3791,Bistro Oui,koramangala 5th block,"cafe, bar","cafe, continental, salad, steak",4.1,400,1200,1,1,Cafes,BTM
R3792,Smally's Resto Cafe,koramangala 5th block,cafe,"cafe, italian, burger, american, steak",4.2,1692,650,1,1,Cafes,BTM
R3793,The Yellow Tuk-Tuk Cafe,koramangala 5th block,cafe,"cafe, continental, beverages",3.6,16,500,0,0,Cafes,BTM
R3794,Smoor,koramangala 7th block,"dessert parlor, cafe","desserts, cafe, beverages",4.2,99,900,1,0,Cafes,BTM
R3795,Chai Galli,koramangala 5th block,cafe,"cafe, tea, street food",4.3,480,450,1,0,Cafes,BTM
R3796,Tata Cha,koramangala 7th block,cafe,"cafe, tea, north indian",3.7,31,500,1,0,Cafes,BTM
R3797,Vitamin Palace,koramangala 7th block,cafe,"cafe, beverages, healthy food, juices",4.1,172,650,0,0,Cafes,BTM
